Id,Date,Schl,Location,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1024,3/28/13,Indiana,N,Syracuse,L 50-61,203,16,47,0.34,13,32,0.406,3,15,0.2,15,24,0.625,50
1025,3/29/13,Fla. Gulf Coast,N,Florida,L 50-62,200,20,44,0.455,16,33,0.485,4,11,0.364,6,11,0.545,50
1026,3/19/15,Stephen F. Austin,N,Utah,L 50-57,199,17,51,0.333,12,25,0.48,5,26,0.192,11,13,0.846,50
1027,3/15/16,Vanderbilt,N,Wichita State,L 50-70,200,16,53,0.302,13,34,0.382,3,19,0.158,15,26,0.577,50
1028,3/20/16,Middle Tenn.,N,Syracuse,L 50-75,200,19,64,0.297,11,40,0.275,8,24,0.333,4,8,0.5,50
1029,3/24/17,Baylor,N,South Carolina,L 50-70,200,17,56,0.304,14,43,0.326,3,13,0.231,13,20,0.65,50
1030,3/18/18,Kansas State,N,UMBC,W 50-43,200,18,44,0.409,17,32,0.531,1,12,0.083,13,18,0.722,50
1031,3/15/12,Montana,N,Wisconsin,L 49-73,200,18,47,0.383,15,38,0.395,3,9,0.333,10,15,0.667,49
1032,3/22/13,Colorado,N,Illinois,L 49-57,200,17,51,0.333,12,32,0.375,5,19,0.263,10,13,0.769,49
1033,3/22/13,Pacific,N,Miami (FL),L 49-78,200,18,54,0.333,9,28,0.321,9,26,0.346,4,11,0.364,49
1034,3/21/14,Kansas State,N,Kentucky,L 49-56,200,19,53,0.358,14,32,0.438,5,21,0.238,6,12,0.5,49
1035,3/22/15,San Diego State,N,Duke,L 49-68,200,19,58,0.328,17,45,0.378,2,13,0.154,9,11,0.818,49
1036,3/19/11,Morehead State,N,Richmond,L 48-65,200,18,48,0.375,16,34,0.471,2,14,0.143,10,15,0.667,48
1037,3/21/13,N.C. A&T,N,Louisville,L 48-79,200,17,41,0.415,11,25,0.44,6,16,0.375,8,10,0.8,48
1038,3/23/13,Memphis,N,Michigan State,L 48-70,200,19,64,0.297,14,41,0.341,5,23,0.217,5,10,0.5,48
1039,3/20/14,Colorado,N,Pitt,L 48-77,200,15,42,0.357,11,26,0.423,4,16,0.25,14,18,0.778,48
1040,3/19/15,Texas,N,Butler,L 48-56,200,17,50,0.34,11,31,0.355,6,19,0.316,8,12,0.667,48
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1041,3/16/18,Cal St Fullerton,N,Purdue,L 48-74,200,18,50,0.36,14,32,0.438,4,18,0.222,8,16,0.5,48
1042,3/22/13,NW St.,N,Florida,L 47-79,200,18,50,0.36,15,34,0.441,3,16,0.188,8,11,0.727,47
1043,3/18/16,Wisconsin,N,Pitt,W 47-43,200,17,53,0.321,13,34,0.382,4,19,0.211,9,15,0.6,47
1044,3/15/18,Wright State,N,Tennessee,L 47-73,200,19,60,0.317,15,39,0.385,4,21,0.19,5,9,0.556,47
1045,3/15/18,Montana,N,Michigan,L 47-61,200,18,56,0.321,15,41,0.366,3,15,0.2,8,11,0.727,47
1046,3/16/11,USC,N,VCU,L 46-59,200,15,38,0.395,14,29,0.483,1,9,0.111,15,25,0.6,46
1047,3/18/11,UTSA,N,Ohio State,L 46-75,200,18,53,0.34,14,36,0.389,4,17,0.235,6,7,0.857,46
1048,3/22/13,Wisconsin,N,Ole Miss,L 46-57,200,15,59,0.254,8,29,0.276,7,30,0.233,9,13,0.692,46
1049,3/16/17,S Dakota St.,N,Gonzaga,L 46-66,200,18,58,0.31,13,38,0.342,5,20,0.25,5,11,0.455,46
1050,3/14/18,N.C. Central,N,Texas Southern,L 46-64,200,21,69,0.304,21,55,0.382,0,14,0,4,6,0.667,46
1051,3/18/11,Hampton,N,Duke,L 45-87,200,19,55,0.345,15,41,0.366,4,14,0.286,3,7,0.429,45
1052,3/18/11,Tennessee,N,Michigan,L 45-75,200,15,43,0.349,12,25,0.48,3,18,0.167,12,16,0.75,45
1053,3/16/12,Virginia,N,Florida,L 45-71,200,18,47,0.383,15,29,0.517,3,18,0.167,6,10,0.6,45
1054,3/22/14,Pitt,N,Florida,L 45-61,200,19,51,0.373,15,34,0.441,4,17,0.235,3,6,0.5,45
1055,3/17/16,Hampton,N,Virginia,L 45-81,200,17,56,0.304,14,37,0.378,3,19,0.158,8,10,0.8,45
1056,3/16/12,Temple,N,South Florida,L 44-58,200,15,42,0.357,13,30,0.433,2,12,0.167,12,16,0.75,44
1057,3/22/12,Michigan State,N,Louisville,L 44-57,200,14,49,0.286,9,28,0.321,5,21,0.238,11,12,0.917,44
1058,3/21/13,New Mexico St.,N,Saint Louis,L 44-64,200,17,61,0.279,15,45,0.333,2,16,0.125,8,13,0.615,44
1059,3/22/14,North Dakota St.,N,San Diego State,L 44-63,200,15,47,0.319,13,36,0.361,2,11,0.182,12,17,0.706,44
1060,3/18/11,St. Peter's,N,Purdue,L 43-65,200,17,58,0.293,12,37,0.324,5,21,0.238,4,6,0.667,43
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1061,3/18/16,Pitt,N,Wisconsin,L 43-47,200,18,48,0.375,15,37,0.405,3,11,0.273,4,7,0.571,43
1062,3/18/18,UMBC,N,Kansas State,L 43-50,200,14,47,0.298,8,25,0.32,6,22,0.273,9,18,0.5,43
1063,3/21/13,Akron,N,VCU,L 42-88,200,15,43,0.349,14,30,0.467,1,13,0.077,11,19,0.579,42
1064,4/4/11,Butler,N,UConn,L 41-53,200,12,64,0.188,3,31,0.097,9,33,0.273,8,14,0.571,41
1065,3/15/12,Colorado State,N,Murray State,L 41-58,200,16,48,0.333,13,34,0.382,3,14,0.214,6,9,0.667,41
1066,3/20/14,Wofford,N,Michigan,L 40-57,200,18,53,0.34,17,34,0.5,1,19,0.053,3,4,0.75,40
1067,3/30/13,Marquette,N,Syracuse,L 39-55,200,12,53,0.226,9,28,0.321,3,25,0.12,12,16,0.75,39
1068,3/26/15,West Virginia,N,Kentucky,L 39-78,200,13,54,0.241,11,39,0.282,2,15,0.133,11,19,0.579,39
1069,3/18/17,Virginia,N,Florida,L 39-65,200,16,54,0.296,15,39,0.385,1,15,0.067,6,7,0.857,39
1070,3/21/14,Cal Poly,N,Wichita State,L 37-64,200,12,58,0.207,7,30,0.233,5,28,0.179,8,18,0.444,37
1071,3/20/14,American,N,Wisconsin,L 35-75,200,11,37,0.297,7,22,0.318,4,15,0.267,9,15,0.6,35
1072,3/21/13,Montana,N,Syracuse,L 34-81,200,11,54,0.204,7,23,0.304,4,31,0.129,8,12,0.667,34
